id,date,time,item,qty,price
68179,2024-06-13,20:36:14,Black Pepper Chicken,1,6.15
68180,2024-06-13,20:36:14,Mushroom Chicken,1,6.15
68181,2024-06-13,20:46:43,Fried Rice,1,4.5
68182,2024-06-13,20:46:43,Beijing Beef,1,6.15
68183,2024-06-13,20:53:20,Black Pepper Chicken,1,6.15
68184,2024-06-13,21:00:45,Black Pepper Chicken,1,6.15
68185,2024-06-13,21:09:50,Orange Chicken,1,6.15
68186,2024-06-13,21:18:05,Black Pepper Angus Steak,1,7.15
68187,2024-06-13,21:18:05,Fried Rice,1,4.5
68188,2024-06-13,21:24:49,Orange Chicken,1,6.15
68189,2024-06-13,21:24:49,Grilled Teriyaki Chicken,1,6.15
68190,2024-06-13,21:24:49,Teriyaki Chicken,1,6.15
68191,2024-06-13,21:30:06,Super Greens Side,1,4.5
68192,2024-06-13,21:30:06,Kung Pao Chicken,1,6.15
68193,2024-06-13,21:38:59,Black Pepper Angus Steak,1,7.15
68194,2024-06-13,21:38:59,Grilled Teriyaki Chicken,1,6.15
68195,2024-06-13,21:45:16,Black Pepper Chicken,1,6.15
68196,2024-06-13,21:45:16,Chow Mein,1,4.5
68197,2024-06-13,21:45:16,Mushroom Chicken,1,6.15
68198,2024-06-13,21:45:16,Steamed White Rice,1,4.5
68199,2024-06-13,21:45:16,Beijing Beef,1,6.15
68200,2024-06-13,21:54:25,Honey Sesame Chicken Breast,1,6.15
68201,2024-06-14,09:30:51,Black Pepper Angus Steak,1,7.15
68202,2024-06-14,09:38:05,Honey Sesame Chicken Breast,1,6.15
68203,2024-06-14,09:38:05,Kung Pao Chicken,1,6.15
68204,2024-06-14,09:38:05,Orange Chicken,1,6.15
68205,2024-06-14,09:45:04,Broccoli Beef,1,6.15
68206,2024-06-14,09:45:04,Teriyaki Chicken,1,6.15
68207,2024-06-14,09:45:04,Grilled Teriyaki Chicken,1,6.15
68208,2024-06-14,09:51:02,Black Pepper Angus Steak,1,7.15
68209,2024-06-14,09:51:02,Fried Rice,1,4.5
68210,2024-06-14,09:51:02,Mushroom Chicken,1,6.15
68211,2024-06-14,09:56:37,Fried Rice,1,4.5
68212,2024-06-14,09:56:37,Grilled Teriyaki Chicken,1,6.15
68213,2024-06-14,10:03:17,String Bean Chicken Breast,1,6.15
68214,2024-06-14,10:10:07,Teriyaki Chicken,1,6.15
68215,2024-06-14,10:10:07,Mushroom Chicken,1,6.15
68216,2024-06-14,10:10:07,Steamed White Rice,1,4.5
68217,2024-06-14,10:10:07,Super Greens Side,1,4.5
68218,2024-06-14,10:10:07,Grilled Teriyaki Chicken,1,6.15
68219,2024-06-14,10:18:24,Black Pepper Angus Steak,1,7.15
68220,2024-06-14,10:18:24,Teriyaki Chicken,1,6.15
68221,2024-06-14,10:28:32,Teriyaki Chicken,1,6.15
68222,2024-06-14,10:33:57,Broccoli Beef,1,6.15
68223,2024-06-14,10:33:57,Teriyaki Chicken,1,6.15
68224,2024-06-14,10:41:56,Beijing Beef,2,6.15
68225,2024-06-14,10:48:35,Fried Rice,1,4.5
68226,2024-06-14,10:48:35,Steamed White Rice,1,4.5
68227,2024-06-14,10:54:33,String Bean Chicken Breast,1,6.15
68228,2024-06-14,11:00:26,Black Pepper Chicken,1,6.15
68229,2024-06-14,11:00:26,Beijing Beef,1,6.15
68230,2024-06-14,11:08:31,Steamed White Rice,1,4.5
68231,2024-06-14,11:17:52,Super Greens Side,1,4.5
68232,2024-06-14,11:17:52,Chow Mein,1,4.5
68233,2024-06-14,11:17:52,Black Pepper Chicken,1,6.15
68234,2024-06-14,11:17:52,Beijing Beef,1,6.15
68235,2024-06-14,11:27:44,Super Greens Side,1,4.5
68236,2024-06-14,11:27:44,Chow Mein,1,4.5
68237,2024-06-14,11:27:44,Kung Pao Chicken,1,6.15
68238,2024-06-14,11:37:19,Fried Rice,1,4.5
68239,2024-06-14,11:37:19,Mushroom Chicken,1,6.15
68240,2024-06-14,11:46:42,Mushroom Chicken,1,6.15
68241,2024-06-14,11:55:51,Teriyaki Chicken,1,6.15
68242,2024-06-14,12:03:15,String Bean Chicken Breast,1,6.15
68243,2024-06-14,12:03:15,Grilled Teriyaki Chicken,1,6.15
68244,2024-06-14,12:12:03,Black Pepper Angus Steak,1,7.15
68245,2024-06-14,12:12:03,Teriyaki Chicken,1,6.15
68246,2024-06-14,12:18:56,Honey Sesame Chicken Breast,1,6.15
68247,2024-06-14,12:18:56,Kung Pao Chicken,1,6.15
68248,2024-06-14,12:18:56,Teriyaki Chicken,1,6.15
68249,2024-06-14,12:24:04,Fried Rice,1,4.5
68250,2024-06-14,12:24:04,Beijing Beef,1,6.15
68251,2024-06-14,12:33:13,Orange Chicken,1,6.15
68252,2024-06-14,12:41:01,Orange Chicken,1,6.15
68253,2024-06-14,12:48:14,Grilled Teriyaki Chicken,1,6.15
68254,2024-06-14,12:58:04,Orange Chicken,1,6.15
68255,2024-06-14,12:58:04,Teriyaki Chicken,1,6.15
68256,2024-06-14,13:07:33,Black Pepper Chicken,1,6.15
68258,2024-06-14,13:16:06,Steamed White Rice,2,4.5
68259,2024-06-14,13:16:06,Super Greens Side,1,4.5
68260,2024-06-14,13:25:44,Chow Mein,1,4.5
68261,2024-06-14,13:31:21,Fried Rice,1,4.5
68262,2024-06-14,13:31:21,Steamed White Rice,1,4.5
68263,2024-06-14,13:37:10,Black Pepper Chicken,1,6.15
68264,2024-06-14,13:37:10,Super Greens Side,2,4.5
68265,2024-06-14,13:44:11,String Bean Chicken Breast,1,6.15
68266,2024-06-14,13:44:11,Chow Mein,1,4.5
68267,2024-06-14,13:44:11,Black Pepper Chicken,1,6.15
68268,2024-06-14,13:52:36,Beijing Beef,1,6.15
68269,2024-06-14,14:00:25,Super Greens Side,1,4.5
68270,2024-06-14,14:00:25,Fried Rice,1,4.5
68271,2024-06-14,14:00:25,Beijing Beef,1,6.15
68272,2024-06-14,14:06:56,Honey Sesame Chicken Breast,1,6.15
68273,2024-06-14,14:06:56,Super Greens Side,1,4.5
68274,2024-06-14,14:14:49,Super Greens Side,1,4.5
68275,2024-06-14,14:14:49,Kung Pao Chicken,1,6.15
68276,2024-06-14,14:14:49,Honey Sesame Chicken Breast,1,6.15
68277,2024-06-14,14:20:21,Black Pepper Angus Steak,1,7.15
68278,2024-06-14,14:20:21,Mushroom Chicken,1,6.15
68279,2024-06-14,14:20:21,Grilled Teriyaki Chicken,1,6.15
68280,2024-06-14,14:25:57,Honey Sesame Chicken Breast,1,6.15
68281,2024-06-14,14:35:00,Fried Rice,1,4.5
68282,2024-06-14,14:43:19,Broccoli Beef,1,6.15
68283,2024-06-14,14:43:19,Mushroom Chicken,1,6.15
68284,2024-06-14,14:43:19,Beijing Beef,1,6.15
68285,2024-06-14,14:49:30,Super Greens Side,1,4.5
68286,2024-06-14,14:49:30,Broccoli Beef,1,6.15
68287,2024-06-14,14:56:17,Chow Mein,1,4.5
68288,2024-06-14,15:05:31,Black Pepper Chicken,1,6.15
68289,2024-06-14,15:05:31,Orange Chicken,1,6.15
68290,2024-06-14,15:11:40,Super Greens Side,1,4.5
68291,2024-06-14,15:11:40,Chow Mein,1,4.5
68292,2024-06-14,15:11:40,Steamed White Rice,1,4.5
68293,2024-06-14,15:20:56,Honey Sesame Chicken Breast,1,6.15
68294,2024-06-14,15:20:56,Kung Pao Chicken,1,6.15
68295,2024-06-14,15:20:56,Grilled Teriyaki Chicken,1,6.15
68296,2024-06-14,15:27:48,Honey Sesame Chicken Breast,1,6.15
68297,2024-06-14,15:27:48,Black Pepper Chicken,1,6.15
68298,2024-06-14,15:27:48,Beijing Beef,1,6.15
68299,2024-06-14,15:33:34,String Bean Chicken Breast,1,6.15
68300,2024-06-14,15:33:34,Black Pepper Angus Steak,1,7.15
68301,2024-06-14,15:33:34,Orange Chicken,1,6.15
68302,2024-06-14,15:33:34,Steamed White Rice,1,4.5
68303,2024-06-14,15:41:38,Chow Mein,1,4.5
68304,2024-06-14,15:41:38,Fried Rice,1,4.5
68305,2024-06-14,15:41:38,Honey Sesame Chicken Breast,3,6.15
68306,2024-06-14,15:41:38,Teriyaki Chicken,1,6.15
68307,2024-06-14,15:47:51,Black Pepper Angus Steak,1,7.15
68308,2024-06-14,15:47:51,Kung Pao Chicken,1,6.15
68309,2024-06-14,15:53:21,Black Pepper Angus Steak,1,7.15
68310,2024-06-14,15:53:21,Black Pepper Chicken,1,6.15
68311,2024-06-14,15:53:21,Beijing Beef,1,6.15
68312,2024-06-14,16:01:29,Teriyaki Chicken,1,6.15
68313,2024-06-14,16:01:29,Beijing Beef,1,6.15
68314,2024-06-14,16:06:22,Steamed White Rice,1,4.5
68315,2024-06-14,16:16:13,Honey Sesame Chicken Breast,1,6.15
68316,2024-06-14,16:16:13,Orange Chicken,1,6.15
68317,2024-06-14,16:22:37,String Bean Chicken Breast,1,6.15
68318,2024-06-14,16:22:37,Mushroom Chicken,1,6.15
68319,2024-06-14,16:30:43,Broccoli Beef,1,6.15
68320,2024-06-14,16:30:43,Kung Pao Chicken,1,6.15
68321,2024-06-14,16:30:43,Steamed White Rice,1,4.5
68322,2024-06-14,16:30:43,Grilled Teriyaki Chicken,1,6.15
68323,2024-06-14,16:38:33,String Bean Chicken Breast,1,6.15
68324,2024-06-14,16:38:33,Super Greens Side,1,4.5
68325,2024-06-14,16:38:33,Orange Chicken,1,6.15
68326,2024-06-14,16:38:33,Teriyaki Chicken,1,6.15
68327,2024-06-14,16:47:05,Chow Mein,1,4.5
68328,2024-06-14,16:47:05,Orange Chicken,2,6.15
68329,2024-06-14,16:57:02,Steamed White Rice,1,4.5
68330,2024-06-14,16:57:02,Grilled Teriyaki Chicken,1,6.15
68331,2024-06-14,17:07:02,Black Pepper Angus Steak,1,7.15
68332,2024-06-14,17:07:02,String Bean Chicken Breast,2,6.15
68333,2024-06-14,17:14:43,Black Pepper Chicken,1,6.15
68334,2024-06-14,17:14:43,Broccoli Beef,2,6.15
68335,2024-06-14,17:14:43,Beijing Beef,1,6.15
68336,2024-06-14,17:23:16,Chow Mein,1,4.5
68337,2024-06-14,17:23:16,Kung Pao Chicken,1,6.15
68338,2024-06-14,17:23:16,Beijing Beef,1,6.15
68339,2024-06-14,17:23:16,Steamed White Rice,1,4.5
68340,2024-06-14,17:32:43,Honey Sesame Chicken Breast,1,6.15
68341,2024-06-14,17:32:43,Chow Mein,1,4.5
68342,2024-06-14,17:32:43,Fried Rice,1,4.5
68343,2024-06-14,17:32:43,Mushroom Chicken,1,6.15
68344,2024-06-14,17:37:51,Chow Mein,1,4.5
68345,2024-06-14,17:37:51,Black Pepper Chicken,1,6.15
68346,2024-06-14,17:45:19,Honey Sesame Chicken Breast,1,6.15
68347,2024-06-14,17:53:47,Mushroom Chicken,1,6.15
68348,2024-06-14,17:59:56,Black Pepper Angus Steak,1,7.15
68349,2024-06-14,17:59:56,Black Pepper Chicken,1,6.15
68350,2024-06-14,18:05:55,String Bean Chicken Breast,1,6.15
68351,2024-06-14,18:05:55,Teriyaki Chicken,1,6.15
68352,2024-06-14,18:15:04,Black Pepper Angus Steak,1,7.15
68353,2024-06-14,18:15:04,Fried Rice,1,4.5
68354,2024-06-14,18:15:04,Orange Chicken,1,6.15
68355,2024-06-14,18:24:58,Black Pepper Angus Steak,1,7.15
68356,2024-06-14,18:34:50,Mushroom Chicken,1,6.15
68357,2024-06-14,18:34:50,Orange Chicken,2,6.15
68358,2024-06-14,18:40:42,Grilled Teriyaki Chicken,1,6.15
68359,2024-06-14,18:49:07,Super Greens Side,1,4.5
68360,2024-06-14,18:59:02,Super Greens Side,1,4.5
68361,2024-06-14,18:59:02,Teriyaki Chicken,1,6.15
68362,2024-06-14,18:59:02,Grilled Teriyaki Chicken,1,6.15
68363,2024-06-14,19:05:36,Broccoli Beef,1,6.15
68364,2024-06-14,19:11:59,String Bean Chicken Breast,1,6.15
68365,2024-06-14,19:11:59,Kung Pao Chicken,1,6.15
68366,2024-06-14,19:11:59,Honey Sesame Chicken Breast,1,6.15
68367,2024-06-14,19:11:59,Steamed White Rice,1,4.5
68368,2024-06-14,19:20:38,Black Pepper Chicken,1,6.15
68369,2024-06-14,19:20:38,Kung Pao Chicken,1,6.15
68370,2024-06-14,19:26:12,Grilled Teriyaki Chicken,1,6.15
68371,2024-06-14,19:35:49,String Bean Chicken Breast,1,6.15
68372,2024-06-14,19:35:49,Fried Rice,1,4.5
68373,2024-06-14,19:35:49,Teriyaki Chicken,1,6.15
68374,2024-06-14,19:35:49,Kung Pao Chicken,1,6.15
68375,2024-06-14,19:42:52,String Bean Chicken Breast,1,6.15
68376,2024-06-14,19:42:52,Black Pepper Chicken,2,6.15
68377,2024-06-14,19:51:56,Honey Sesame Chicken Breast,1,6.15
68378,2024-06-14,19:57:49,Broccoli Beef,1,6.15
68379,2024-06-14,19:57:49,Fried Rice,1,4.5
68380,2024-06-14,20:03:01,Black Pepper Angus Steak,1,7.15
68381,2024-06-14,20:03:01,Kung Pao Chicken,1,6.15
68382,2024-06-14,20:03:01,Beijing Beef,1,6.15
68383,2024-06-14,20:03:01,Steamed White Rice,1,4.5
68384,2024-06-14,20:08:26,Fried Rice,1,4.5
68385,2024-06-14,20:08:26,Orange Chicken,1,6.15
68386,2024-06-14,20:08:26,Kung Pao Chicken,1,6.15
68387,2024-06-14,20:16:21,Honey Sesame Chicken Breast,1,6.15
68388,2024-06-14,20:21:27,Chow Mein,1,4.5
68389,2024-06-14,20:21:27,Black Pepper Chicken,1,6.15
68390,2024-06-14,20:21:27,Fried Rice,1,4.5
68391,2024-06-14,20:21:27,Steamed White Rice,1,4.5
68392,2024-06-14,20:31:43,Beijing Beef,2,6.15
68393,2024-06-14,20:31:43,Black Pepper Angus Steak,1,7.15
68394,2024-06-14,20:31:43,Black Pepper Chicken,1,6.15
68395,2024-06-14,20:31:43,Kung Pao Chicken,1,6.15
68396,2024-06-14,20:37:33,Teriyaki Chicken,1,6.15
68397,2024-06-14,20:46:37,Black Pepper Angus Steak,2,7.15
68398,2024-06-14,20:56:31,Broccoli Beef,1,6.15
68399,2024-06-14,20:56:31,Black Pepper Chicken,1,6.15
68400,2024-06-14,21:03:40,Teriyaki Chicken,1,6.15
68401,2024-06-14,21:03:40,Grilled Teriyaki Chicken,1,6.15
68402,2024-06-14,21:11:20,String Bean Chicken Breast,2,6.15
68403,2024-06-14,21:11:20,Teriyaki Chicken,1,6.15
68404,2024-06-14,21:20:18,Super Greens Side,1,4.5
68405,2024-06-14,21:20:18,Mushroom Chicken,1,6.15
68406,2024-06-14,21:27:27,Fried Rice,1,4.5
68407,2024-06-14,21:27:27,Kung Pao Chicken,2,6.15
68408,2024-06-14,21:27:27,Teriyaki Chicken,2,6.15
68409,2024-06-14,21:32:44,Honey Sesame Chicken Breast,1,6.15
68410,2024-06-14,21:32:44,Black Pepper Angus Steak,1,7.15
68411,2024-06-14,21:32:44,Super Greens Side,1,4.5
68412,2024-06-14,21:32:44,Black Pepper Chicken,1,6.15
68413,2024-06-14,21:39:56,Fried Rice,1,4.5
68414,2024-06-14,21:39:56,Mushroom Chicken,1,6.15
68415,2024-06-14,21:39:56,Kung Pao Chicken,1,6.15
68416,2024-06-14,21:47:06,Honey Sesame Chicken Breast,1,6.15
68417,2024-06-14,21:47:06,Chow Mein,1,4.5
68418,2024-06-14,21:55:50,Broccoli Beef,1,6.15
68419,2024-06-15,09:30:58,Super Greens Side,1,4.5
68420,2024-06-15,09:30:58,Beijing Beef,1,6.15
68421,2024-06-15,09:39:51,Chow Mein,1,4.5
68422,2024-06-15,09:39:51,Grilled Teriyaki Chicken,1,6.15
68423,2024-06-15,09:39:51,Orange Chicken,1,6.15
68424,2024-06-15,09:39:51,Steamed White Rice,1,4.5
68425,2024-06-15,09:47:41,Steamed White Rice,1,4.5
68426,2024-06-15,09:47:41,Beijing Beef,1,6.15
68427,2024-06-15,09:55:58,Broccoli Beef,1,6.15
68428,2024-06-15,09:55:58,Kung Pao Chicken,1,6.15
68429,2024-06-15,09:55:58,Orange Chicken,1,6.15
68430,2024-06-15,10:05:49,Super Greens Side,1,4.5
68431,2024-06-15,10:05:49,Grilled Teriyaki Chicken,1,6.15
68432,2024-06-15,10:15:27,Chow Mein,1,4.5
68433,2024-06-15,10:15:27,Kung Pao Chicken,1,6.15
68434,2024-06-15,10:24:05,Black Pepper Chicken,1,6.15
68435,2024-06-15,10:24:05,Fried Rice,1,4.5
68436,2024-06-15,10:24:05,Orange Chicken,1,6.15
68437,2024-06-15,10:24:05,Mushroom Chicken,2,6.15
68438,2024-06-15,10:32:17,Broccoli Beef,2,6.15
68439,2024-06-15,10:32:17,Mushroom Chicken,1,6.15
68440,2024-06-15,10:37:46,Broccoli Beef,1,6.15
68441,2024-06-15,10:37:46,Teriyaki Chicken,1,6.15
68442,2024-06-15,10:46:39,String Bean Chicken Breast,1,6.15
68443,2024-06-15,10:46:39,Beijing Beef,1,6.15
68444,2024-06-15,10:53:24,Honey Sesame Chicken Breast,1,6.15
68445,2024-06-15,10:53:24,Mushroom Chicken,1,6.15
68446,2024-06-15,10:59:39,Teriyaki Chicken,1,6.15
68447,2024-06-15,10:59:39,Beijing Beef,1,6.15
68448,2024-06-15,11:09:31,Grilled Teriyaki Chicken,1,6.15
68449,2024-06-15,11:19:13,Chow Mein,1,4.5
68450,2024-06-15,11:19:13,Mushroom Chicken,1,6.15
68451,2024-06-15,11:29:01,Kung Pao Chicken,1,6.15
68452,2024-06-15,11:29:01,Fried Rice,1,4.5
68453,2024-06-15,11:29:01,Orange Chicken,1,6.15
68454,2024-06-15,11:34:13,Honey Sesame Chicken Breast,1,6.15
68455,2024-06-15,11:34:13,Kung Pao Chicken,1,6.15
68456,2024-06-15,11:39:43,Grilled Teriyaki Chicken,1,6.15
68457,2024-06-15,11:48:45,Super Greens Side,2,4.5
68458,2024-06-15,11:56:05,Broccoli Beef,2,6.15
68459,2024-06-15,11:56:05,Orange Chicken,1,6.15
68460,2024-06-15,12:03:37,Super Greens Side,1,4.5
68461,2024-06-15,12:03:37,Broccoli Beef,2,6.15
68462,2024-06-15,12:09:54,Honey Sesame Chicken Breast,1,6.15
68463,2024-06-15,12:09:54,Mushroom Chicken,1,6.15
68464,2024-06-15,12:09:54,Grilled Teriyaki Chicken,1,6.15
68465,2024-06-15,12:15:11,Honey Sesame Chicken Breast,1,6.15
68466,2024-06-15,12:15:11,Steamed White Rice,1,4.5
68467,2024-06-15,12:21:16,String Bean Chicken Breast,1,6.15
68468,2024-06-15,12:21:16,Mushroom Chicken,1,6.15
68469,2024-06-15,12:29:34,Teriyaki Chicken,1,6.15
68470,2024-06-15,12:29:34,Steamed White Rice,1,4.5
68471,2024-06-15,12:38:26,Super Greens Side,1,4.5
68472,2024-06-15,12:38:26,Black Pepper Angus Steak,1,7.15
68473,2024-06-15,12:38:26,Grilled Teriyaki Chicken,1,6.15
68474,2024-06-15,12:44:27,Beijing Beef,2,6.15
68475,2024-06-15,12:44:27,Fried Rice,1,4.5
68476,2024-06-15,12:51:58,Grilled Teriyaki Chicken,1,6.15
68477,2024-06-15,12:51:58,Beijing Beef,1,6.15
68478,2024-06-15,12:57:18,Fried Rice,1,4.5
68479,2024-06-15,12:57:18,Mushroom Chicken,1,6.15
68480,2024-06-15,12:57:18,Steamed White Rice,1,4.5
68481,2024-06-15,13:04:49,Honey Sesame Chicken Breast,1,6.15
68482,2024-06-15,13:04:49,Kung Pao Chicken,1,6.15
68483,2024-06-15,13:11:30,Black Pepper Chicken,1,6.15
68484,2024-06-15,13:11:30,Mushroom Chicken,1,6.15
68485,2024-06-15,13:11:30,Teriyaki Chicken,1,6.15
68486,2024-06-15,13:19:45,Honey Sesame Chicken Breast,1,6.15
68487,2024-06-15,13:29:41,Teriyaki Chicken,1,6.15
68488,2024-06-15,13:36:33,Mushroom Chicken,1,6.15
68489,2024-06-15,13:43:41,Orange Chicken,1,6.15
68490,2024-06-15,13:51:28,String Bean Chicken Breast,1,6.15
68491,2024-06-15,13:51:28,Beijing Beef,1,6.15
68492,2024-06-15,13:57:57,Fried Rice,1,4.5
68493,2024-06-15,14:06:58,Steamed White Rice,2,4.5
68494,2024-06-15,14:06:58,Kung Pao Chicken,2,6.15
68495,2024-06-15,14:13:47,Super Greens Side,1,4.5
68496,2024-06-15,14:13:47,Black Pepper Angus Steak,1,7.15
68497,2024-06-15,14:13:47,Kung Pao Chicken,1,6.15
68498,2024-06-15,14:13:47,Orange Chicken,1,6.15
68499,2024-06-15,14:19:41,Beijing Beef,1,6.15
68500,2024-06-15,14:19:41,Grilled Teriyaki Chicken,1,6.15
68501,2024-06-15,14:26:51,Super Greens Side,1,4.5
68502,2024-06-15,14:26:51,Teriyaki Chicken,1,6.15
68503,2024-06-15,14:31:27,Super Greens Side,1,4.5
68504,2024-06-15,14:31:27,Grilled Teriyaki Chicken,1,6.15
68505,2024-06-15,14:40:57,Chow Mein,1,4.5
68506,2024-06-15,14:40:57,Kung Pao Chicken,1,6.15
68507,2024-06-15,14:47:42,Honey Sesame Chicken Breast,1,6.15
68508,2024-06-15,14:47:42,Broccoli Beef,1,6.15
68509,2024-06-15,14:57:53,Super Greens Side,1,4.5
68510,2024-06-15,14:57:53,Black Pepper Angus Steak,1,7.15
68511,2024-06-15,15:03:42,Broccoli Beef,1,6.15
68512,2024-06-15,15:03:42,Kung Pao Chicken,1,6.15
68513,2024-06-15,15:03:42,Mushroom Chicken,1,6.15
68514,2024-06-15,15:11:20,Black Pepper Chicken,1,6.15
68515,2024-06-15,15:11:20,Orange Chicken,1,6.15
68516,2024-06-15,15:11:20,Steamed White Rice,1,4.5
68517,2024-06-15,15:18:41,Honey Sesame Chicken Breast,1,6.15
68518,2024-06-15,15:18:41,Broccoli Beef,1,6.15
68519,2024-06-15,15:18:41,Fried Rice,1,4.5
68520,2024-06-15,15:24:43,Black Pepper Angus Steak,1,7.15
68521,2024-06-15,15:30:07,Kung Pao Chicken,1,6.15
68522,2024-06-15,15:30:07,Teriyaki Chicken,1,6.15
68523,2024-06-15,15:30:07,Honey Sesame Chicken Breast,1,6.15
68524,2024-06-15,15:30:07,String Bean Chicken Breast,1,6.15
68525,2024-06-15,15:30:07,Grilled Teriyaki Chicken,1,6.15
68526,2024-06-15,15:37:16,Honey Sesame Chicken Breast,1,6.15
68527,2024-06-15,15:37:16,Teriyaki Chicken,1,6.15
68528,2024-06-15,15:46:04,Kung Pao Chicken,1,6.15
68529,2024-06-15,15:46:04,Teriyaki Chicken,1,6.15
68530,2024-06-15,15:54:26,Steamed White Rice,1,4.5
68531,2024-06-15,16:02:25,Black Pepper Angus Steak,1,7.15
68532,2024-06-15,16:02:25,Orange Chicken,1,6.15
68533,2024-06-15,16:08:59,Orange Chicken,1,6.15
68534,2024-06-15,16:16:06,Super Greens Side,1,4.5
68535,2024-06-15,16:16:06,Chow Mein,1,4.5
68536,2024-06-15,16:16:06,Broccoli Beef,1,6.15
68537,2024-06-15,16:24:15,String Bean Chicken Breast,1,6.15
68538,2024-06-15,16:24:15,Broccoli Beef,1,6.15
68539,2024-06-15,16:31:17,Super Greens Side,1,4.5
68540,2024-06-15,16:31:17,Steamed White Rice,1,4.5
68541,2024-06-15,16:38:06,Chow Mein,1,4.5
68542,2024-06-15,16:38:06,Orange Chicken,1,6.15
68543,2024-06-15,16:45:43,Teriyaki Chicken,1,6.15
68544,2024-06-15,16:45:43,Steamed White Rice,1,4.5
68545,2024-06-15,16:45:43,Grilled Teriyaki Chicken,2,6.15
68546,2024-06-15,16:53:18,Mushroom Chicken,1,6.15
68547,2024-06-15,17:00:04,Chow Mein,1,4.5
68548,2024-06-15,17:00:04,Steamed White Rice,1,4.5
68549,2024-06-15,17:00:04,Super Greens Side,1,4.5
68550,2024-06-15,17:00:04,Fried Rice,1,4.5
68551,2024-06-15,17:00:04,Grilled Teriyaki Chicken,1,6.15
68552,2024-06-15,17:09:41,Chow Mein,1,4.5
68553,2024-06-15,17:09:41,Mushroom Chicken,1,6.15
68554,2024-06-15,17:09:41,Teriyaki Chicken,1,6.15
68555,2024-06-15,17:18:09,Mushroom Chicken,1,6.15
68556,2024-06-15,17:25:35,Orange Chicken,1,6.15
68557,2024-06-15,17:25:35,Teriyaki Chicken,1,6.15
68558,2024-06-15,17:34:15,Beijing Beef,1,6.15
68559,2024-06-15,17:40:33,Kung Pao Chicken,1,6.15
68560,2024-06-15,17:40:33,Mushroom Chicken,1,6.15
68561,2024-06-15,17:49:13,Kung Pao Chicken,1,6.15
68562,2024-06-15,17:57:50,Broccoli Beef,1,6.15
68563,2024-06-15,17:57:50,Beijing Beef,1,6.15
68564,2024-06-15,18:08:05,Orange Chicken,1,6.15
68565,2024-06-15,18:08:05,Teriyaki Chicken,1,6.15
68566,2024-06-15,18:15:11,Mushroom Chicken,1,6.15
68567,2024-06-15,18:15:11,Orange Chicken,1,6.15
68568,2024-06-15,18:25:12,Orange Chicken,1,6.15
68569,2024-06-15,18:25:12,Mushroom Chicken,1,6.15
68570,2024-06-15,18:34:19,Black Pepper Angus Steak,1,7.15
68571,2024-06-15,18:40:12,Fried Rice,1,4.5
68572,2024-06-15,18:40:12,Teriyaki Chicken,1,6.15
68573,2024-06-15,18:40:12,Beijing Beef,1,6.15
68574,2024-06-15,18:46:08,String Bean Chicken Breast,1,6.15
68575,2024-06-15,18:46:08,Black Pepper Chicken,1,6.15
68576,2024-06-15,18:54:28,Broccoli Beef,1,6.15
68577,2024-06-15,19:03:35,Fried Rice,1,4.5
68578,2024-06-15,19:03:35,Black Pepper Angus Steak,2,7.15
68579,2024-06-15,19:13:58,Black Pepper Angus Steak,1,7.15
68580,2024-06-15,19:13:58,Orange Chicken,1,6.15
68581,2024-06-15,19:13:58,Mushroom Chicken,1,6.15
68582,2024-06-15,19:18:54,Super Greens Side,1,4.5
68583,2024-06-15,19:18:54,Broccoli Beef,1,6.15
68584,2024-06-15,19:18:54,Black Pepper Chicken,1,6.15
68585,2024-06-15,19:18:54,Kung Pao Chicken,2,6.15
68586,2024-06-15,19:29:05,Honey Sesame Chicken Breast,2,6.15
68587,2024-06-15,19:36:21,Chow Mein,1,4.5
68588,2024-06-15,19:36:21,Kung Pao Chicken,1,6.15
68589,2024-06-15,19:44:31,Honey Sesame Chicken Breast,1,6.15
68590,2024-06-15,19:44:31,String Bean Chicken Breast,1,6.15
68591,2024-06-15,19:52:30,String Bean Chicken Breast,1,6.15
68592,2024-06-15,19:52:30,Black Pepper Angus Steak,1,7.15
68593,2024-06-15,19:52:30,Orange Chicken,1,6.15
68594,2024-06-15,19:52:30,Teriyaki Chicken,1,6.15
68595,2024-06-15,19:57:55,Super Greens Side,1,4.5
68596,2024-06-15,19:57:55,Beijing Beef,1,6.15
68597,2024-06-15,20:03:41,Super Greens Side,1,4.5
68598,2024-06-15,20:03:41,Teriyaki Chicken,1,6.15
68599,2024-06-15,20:03:41,Grilled Teriyaki Chicken,1,6.15
68600,2024-06-15,20:09:22,Honey Sesame Chicken Breast,1,6.15
68601,2024-06-15,20:09:22,Super Greens Side,1,4.5
68602,2024-06-15,20:09:22,Orange Chicken,1,6.15
68603,2024-06-15,20:09:22,String Bean Chicken Breast,1,6.15
68604,2024-06-15,20:16:40,Beijing Beef,2,6.15
68605,2024-06-15,20:16:40,Black Pepper Chicken,1,6.15
68606,2024-06-15,20:23:56,Beijing Beef,2,6.15
68607,2024-06-15,20:23:56,Kung Pao Chicken,1,6.15
68608,2024-06-15,20:33:35,Orange Chicken,1,6.15
68609,2024-06-15,20:33:35,Teriyaki Chicken,2,6.15
68610,2024-06-15,20:40:21,Fried Rice,1,4.5
